Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	G Alpha (S) Signaling Events R-HSA-418555	22/153	1.469861e-16	1.105068e-14	0	0	1.321794e+01	4.818758e+02	NPSR1;PDE1B;TAAR6;PDE4D;ADRB1;ARRB2;HTR4;ADCY8;ADCY7;CRHR1;CRHR2;ADCY5;MC4R;NPS;POMC;ADCYAP1;HTR7;MC1R;CRH;GNB3;PDE4A;DRD1
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	19/107	3.192124e-16	2.199906e-14	0	0	1.682806e+01	6.004364e+02	TGFB1;CXCL8;MAOA;STAT3;LIF;IL18;RORA;OPRM1;TNFRSF1B;PTGS2;TNF;VEGFA;POMC;IL1A;IL6;IL1B;BCL2;AKT1;IL6R
Reactome_2022	Disease R-HSA-1643685	68/1736	5.381970e-16	3.197368e-14	0	0	3.627092e+00	1.275224e+02	ALK;APP;SNAP25;GSK3B;MRE11;MTR;BRCA1;ARRB2;HTR4;COMT;NR3C1;SLC6A2;SLC6A3;MC4R;HTR7;AKT1;IL6R;ALG8;TAAR6;IL18;NRG1;DUSP6;APRT;DKK4;IL1A;ADCYAP1;CREB1;IL1B;CRH;SLC29A3;NPSR1;NOTCH3;HDAC5;MAOA;SLC1A1;CAMK2A;ATP1A3;ADRB1;PSEN1;ADCY8;ADCY7;HDAC9;CRHR1;HDAC6;ADCY5;CRHR2;NPS;MAPK8;TTR;FGF20;DRD1;MAPK3;PRNP;TGFB1;CDKN2A;MMAB;STAT3;ESR1;VEGFA;FGF17;POMC;P2RX7;IL6;MC1R;ARTN;GNB3;FGFR2;FGFR1
Reactome_2022	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	23/182	5.412715e-16	3.197368e-14	0	0	1.141484e+01	4.012615e+02	GRIA1;GABRB3;KCNJ6;CHRNB3;CHRNA2;GABRA6;CHRNA4;CHRNA6;CAMK2A;GABRA3;GRIK3;HTR3A;NRG1;HTR3B;ADCY8;GRIN2B;ADCY7;ADCY5;GRIN2A;CREB1;GNB3;GRIA3;MAPK3
Reactome_2022	Leishmania Infection R-HSA-9658195	26/247	5.851218e-16	3.225971e-14	0	0	9.367587e+00	3.285654e+02	NPSR1;ADRB1;HTR4;ADCY8;ADCY7;CRHR1;CRHR2;ADCY5;MC4R;NPS;MAPK8;HTR7;DRD1;MAPK3;TAAR6;IL18;P2RX7;POMC;IL1A;ADCYAP1;IL6;MC1R;CREB1;IL1B;CRH;GNB3
Reactome_2022	ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821	20/131	1.110061e-15	5.737626e-14	0	0	1.408277e+01	4.849311e+02	NPSR1;TAAR6;ADRB1;HTR4;ADCY8;ADCY7;CRHR1;CRHR2;ADCY5;MC4R;NPS;POMC;ADCYAP1;IL6;HTR7;MC1R;CREB1;CRH;GNB3;DRD1
Reactome_2022	Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	20/165	1.033159e-13	5.026014e-12	0	0	1.076192e+01	3.217919e+02	NPSR1;TAAR6;ADRB1;HTR4;ADCY8;ADCY7;CRHR1;CRHR2;ADCY5;MC4R;NPS;POMC;ADCYAP1;IL6;HTR7;MC1R;CREB1;CRH;GNB3;DRD1
Reactome_2022	G Alpha (Q) Signaling Events R-HSA-416476	22/212	1.492061e-13	6.855191e-12	0	0	9.085986e+00	2.683405e+02	NPSR1;APP;OXTR;DGKB;PMCH;HTR2C;OXT;TACR1;HTR2A;TRH;GRPR;NTS;MCHR1;GRM1;HCRTR1;NPS;CREB1;RGS1;GNB3;HCRT;TAC1;MAPK3
Reactome_2022	Signaling By Interleukins R-HSA-449147	30/453	7.986650e-13	3.476295e-11	0	0	5.681410e+00	1.582604e+02	APP;SNAP25;CNTF;CXCL8;MAOA;RORA;PTGS2;TNF;MAPK8;AKT1;IL6R;MAPK3;DUSP4;TGFB1;STAT3;LIF;IL18;OPRM1;TNFRSF1B;S100B;DUSP6;VEGFA;TNFRSF1A;SOD1;POMC;IL1A;IL6;CREB1;IL1B;BCL2
Reactome_2022	Opioid Signaling R-HSA-111885	15/88	8.478883e-13	3.506018e-11	0	0	1.577697e+01	4.385371e+02	PDE1B;PDE4D;CAMK2A;OPRM1;PDYN;ADCY8;ADCY7;ADCY5;POMC;PPP3CC;CREB1;PPP1R1B;PDE4B;PDE4A;GNB3
Reactome_2022	Interleukin-10 Signaling R-HSA-6783783	11/45	1.558071e-11	6.135831e-10	0	0	2.450735e+01	6.098652e+02	IL1A;IL6;CXCL8;IL1B;STAT3;IL18;LIF;PTGS2;TNFRSF1B;TNF;TNFRSF1A
Reactome_2022	Serotonin Receptors R-HSA-390666	7/11	2.445180e-11	9.191655e-10	0	0	1.307528e+02	3.194856e+03	HTR7;HTR1D;HTR1A;HTR1B;HTR2C;HTR2A;HTR4
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	34/702	1.272137e-10	4.574164e-09	0	0	4.093547e+00	9.327209e+01	APP;SNAP25;CNTF;CXCL8;MAOA;CAMK2A;RORA;PTGS2;TNF;MAPK8;AKT1;NCAM1;IL6R;MAPK3;DUSP4;TGFB1;STAT3;LIF;IL18;OPRM1;TNFRSF1B;S100B;DUSP6;VEGFA;TNFRSF1A;SOD1;POMC;IL1A;GH1;IL6;CREB1;OAS2;IL1B;BCL2
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	28/496	2.027932e-10	6.987917e-09	0	0	4.742253e+00	1.058416e+02	GABRB3;ALK;TPH1;PSEN1;STMN1;FGF20;AKT1;MAP2K5;MAPK3;DUSP4;NTRK2;EGR3;STAT3;NRG1;IGF1;S100B;NGF;GRIN2B;ESR1;DUSP6;VEGFA;GFAP;FGF17;ADCYAP1;CREB1;VGF;FGFR2;FGFR1
Reactome_2022	Transcriptional Regulation By MECP2 R-HSA-8986944	10/60	7.340741e-09	2.428317e-07	0	0	1.507969e+01	2.824400e+02	GRIN2A;CREB1;GAD1;CAMK2A;CRH;OPRK1;OPRM1;GRIN2B;SLC6A4;FKBP5
Reactome_2022	Neurotransmitter Release Cycle R-HSA-112310	9/50	2.078754e-08	6.612038e-07	0	0	1.649525e+01	2.917831e+02	SNAP25;MAOA;GAD1;SLC1A1;SLC1A2;SLC6A1;CPLX1;SLC18A2;SYN1
Reactome_2022	Circadian Clock R-HSA-400253	10/69	2.974493e-08	8.826380e-07	0	0	1.277356e+01	2.213735e+02	PER2;CREB1;CRY2;CRY1;RORA;NR1D1;NR3C1;CLOCK;BMAL1;NPAS2
Reactome_2022	Signaling By NTRKs R-HSA-166520	13/132	2.988375e-08	8.826380e-07	0	0	8.303368e+00	1.438637e+02	DUSP4;NTRK2;TPH1;EGR3;STAT3;NGF;GRIN2B;DUSP6;ADCYAP1;CREB1;VGF;MAP2K5;MAPK3
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	12/114	4.867335e-08	1.388030e-06	0	0	8.915285e+00	1.501168e+02	DUSP4;ADCYAP1;NTRK2;TPH1;EGR3;CREB1;VGF;STAT3;NGF;MAP2K5;DUSP6;MAPK3
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	30/722	5.480247e-08	1.510721e-06	0	0	3.424496e+00	5.725596e+01	GSK3B;MRE11;CXCL8;CAMK2A;RORA;NR3C1;NPAS2;HDAC6;NR3C2;STIP1;MAPK8;BAG1;AKT1;MAPK3;GPX1;CDKN2A;WFS1;STAT3;NR1D1;VEGFA;SOD1;IL1A;IL6;CREB1;ARTN;BMAL1;CLOCK;ATF3;ATF4;FKBP5
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	30/736	8.338624e-08	2.224530e-06	0	0	3.354119e+00	5.467142e+01	GSK3B;MRE11;CXCL8;CAMK2A;RORA;NR3C1;NPAS2;HDAC6;NR3C2;STIP1;MAPK8;BAG1;AKT1;MAPK3;GPX1;CDKN2A;WFS1;STAT3;NR1D1;VEGFA;SOD1;IL1A;IL6;CREB1;ARTN;BMAL1;CLOCK;ATF3;ATF4;FKBP5
Reactome_2022	MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699	6/18	9.481907e-08	2.376223e-06	0	0	3.720189e+01	6.016027e+02	GRIN2A;CREB1;OPRK1;OPRM1;GRIN2B;FKBP5
Reactome_2022	Metabolism Of Amine-Derived Hormones R-HSA-209776	6/18	9.481907e-08	2.376223e-06	0	0	3.720189e+01	6.016027e+02	TPH2;TPH1;AANAT;TH;ASMT;DBH
Reactome_2022	Infectious Disease R-HSA-5663205	35/961	1.028224e-07	2.501005e-06	0	0	3.011426e+00	4.845463e+01	NPSR1;SNAP25;GSK3B;ATP1A3;ADRB1;ADCY8;HTR4;COMT;NR3C1;ADCY7;CRHR1;ADCY5;CRHR2;NPS;MC4R;MAPK8;HTR7;AKT1;DRD1;IL6R;MAPK3;TGFB1;TAAR6;IL18;VEGFA;POMC;P2RX7;IL1A;ADCYAP1;IL6;MC1R;CREB1;IL1B;CRH;GNB3
Reactome_2022	Dopamine Receptors R-HSA-390651	4/5	1.631119e-07	3.747042e-06	0	0	2.955506e+02	4.619109e+03	DRD1;DRD2;DRD3;DRD4
Reactome_2022	Serotonin And Melatonin Biosynthesis R-HSA-209931	4/5	1.631119e-07	3.747042e-06	0	0	2.955506e+02	4.619109e+03	TPH2;TPH1;AANAT;ASMT
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	21/424	3.686049e-07	8.238818e-06	0	0	4.028248e+00	5.967262e+01	ALK;GSK3B;HDAC5;TGFB1;STAT3;CAMK2A;NRG1;PSEN1;ARRB2;ESR1;HDAC9;DUSP6;HDAC6;DKK4;FGF17;CREB1;FGF20;AKT1;FGFR2;FGFR1;MAPK3
Reactome_2022	Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	9/74	6.906525e-07	1.503078e-05	0	0	1.039201e+01	1.474173e+02	GRIA1;GRIN2A;CREB1;CAMK2A;NRG1;ADCY8;GRIN2B;GRIA3;MAPK3
Reactome_2022	GABA Receptor Activation R-HSA-977443	8/59	1.249771e-06	2.650155e-05	0	0	1.173667e+01	1.595313e+02	GABRB3;KCNJ6;GABRA6;GABRA3;GNB3;ADCY8;ADCY7;ADCY5
Reactome_2022	Post NMDA Receptor Activation Events R-HSA-438064	8/61	1.621346e-06	3.352133e-05	0	0	1.129263e+01	1.505562e+02	GRIA1;GRIN2A;CREB1;CAMK2A;NRG1;ADCY8;GRIN2B;MAPK3
Reactome_2022	Peptide Hormone Metabolism R-HSA-2980736	9/89	3.328038e-06	6.712896e-05	0	0	8.437071e+00	1.064178e+02	DPP4;POMC;UCN;GH1;ACE;LEP;GNB3;IGF1;CRHR2
Reactome_2022	Highly Calcium Permeable Nicotinic Acetylcholine Receptors R-HSA-629597	4/9	3.937921e-06	7.590912e-05	0	0	5.909813e+01	7.354678e+02	CHRNA2;CHRNB3;CHRNA4;CHRNA6
Reactome_2022	Nuclear Signaling By ERBB4 R-HSA-1251985	6/32	3.946907e-06	7.590912e-05	0	0	1.715791e+01	2.134886e+02	STMN1;NRG1;PSEN1;S100B;ESR1;GFAP
Reactome_2022	Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660	5/19	4.381414e-06	8.052066e-05	0	0	2.647019e+01	3.265929e+02	SLC6A1;SLC6A2;SLC18A1;SLC6A3;SLC18A2
Reactome_2022	Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085	5/19	4.381414e-06	8.052066e-05	0	0	2.647019e+01	3.265929e+02	UCN;GH1;LEP;IGF1;CRHR2
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	16/306	4.718085e-06	8.392280e-05	0	0	4.205869e+00	5.158123e+01	GSK3B;HDAC5;PDE1B;CAMK2A;NRG1;ADCY8;ADCY7;ESR1;ADCY5;FGF17;CREB1;FGF20;AKT1;FGFR2;FGFR1;MAPK3
Reactome_2022	CaM Pathway R-HSA-111997	6/33	4.769494e-06	8.392280e-05	0	0	1.652159e+01	2.024435e+02	CREB1;PDE1B;CAMK2A;ADCY8;ADCY7;ADCY5
Reactome_2022	MAPK1/MAPK3 Signaling R-HSA-5684996	15/277	6.161941e-06	1.061651e-04	0	0	4.353605e+00	5.223072e+01	DUSP4;CAMK2A;NRG1;ARRB2;GRIN2B;DUSP6;FGF17;IL6;ARTN;FGF20;NCAM1;IL6R;FGFR2;FGFR1;MAPK3
Reactome_2022	Neurotransmitter Clearance R-HSA-112311	4/10	6.493273e-06	1.095905e-04	0	0	4.924594e+01	5.882302e+02	MAOA;COMT;SLC6A3;SLC6A4
Reactome_2022	Ca-dependent Events R-HSA-111996	6/35	6.832768e-06	1.130140e-04	0	0	1.538061e+01	1.829336e+02	CREB1;PDE1B;CAMK2A;ADCY8;ADCY7;ADCY5
Reactome_2022	Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066	5/21	7.499148e-06	1.216038e-04	0	0	2.315907e+01	2.732937e+02	GRIA1;GRIN2A;CAMK2A;GRIN2B;GRIA3
Reactome_2022	Intrinsic Pathway For Apoptosis R-HSA-109606	7/55	9.036554e-06	1.437160e-04	0	0	1.087176e+01	1.262672e+02	MAPK8;PPP3CC;CDKN2A;STAT3;BCL2;AKT1;MAPK3
Reactome_2022	Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors R-HSA-629594	4/11	1.009503e-05	1.575206e-04	0	0	4.220867e+01	4.855460e+02	CHRNA2;CHRNB3;CHRNA4;CHRNA6
Reactome_2022	NCAM Signaling For Neurite Out-Growth R-HSA-375165	7/57	1.150485e-05	1.729912e-04	0	0	1.043583e+01	1.186840e+02	PRNP;CREB1;ARTN;NCAM1;CACNA1C;MAPK3;FGFR1
Reactome_2022	Signaling By ERBB4 R-HSA-1236394	7/57	1.150485e-05	1.729912e-04	0	0	1.043583e+01	1.186840e+02	GABRB3;STMN1;NRG1;PSEN1;S100B;ESR1;GFAP
Reactome_2022	Long-term Potentiation R-HSA-9620244	5/23	1.212846e-05	1.759691e-04	0	0	2.058375e+01	2.330071e+02	GRIA1;GRIN2A;CAMK2A;NRG1;GRIN2B
Reactome_2022	RAF-independent MAPK1/3 Activation R-HSA-112409	5/23	1.212846e-05	1.759691e-04	0	0	2.058375e+01	2.330071e+02	DUSP4;IL6;IL6R;DUSP6;MAPK3
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	9/105	1.303227e-05	1.839649e-04	0	0	7.025167e+00	7.901965e+01	FGF17;GSK3B;CREB1;FGF20;AKT1;NRG1;ESR1;FGFR2;FGFR1
Reactome_2022	DAG And IP3 Signaling R-HSA-1489509	6/39	1.312446e-05	1.839649e-04	0	0	1.351355e+01	1.519063e+02	CREB1;PDE1B;CAMK2A;ADCY8;ADCY7;ADCY5
Reactome_2022	Presynaptic Nicotinic Acetylcholine Receptors R-HSA-622323	4/12	1.498133e-05	2.020978e-04	0	0	3.693071e+01	4.102524e+02	CHRNA2;CHRNB3;CHRNA4;CHRNA6
Reactome_2022	DARPP-32 Events R-HSA-180024	5/24	1.515123e-05	2.020978e-04	0	0	1.949941e+01	2.163933e+02	PPP3CC;PDE4D;PPP1R1B;PDE4B;PDE4A
Reactome_2022	Interleukin-6 Family Signaling R-HSA-6783589	5/24	1.515123e-05	2.020978e-04	0	0	1.949941e+01	2.163933e+02	CNTF;IL6;STAT3;LIF;IL6R
Reactome_2022	Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	7/61	1.812891e-05	2.379780e-04	0	0	9.660845e+00	1.054771e+02	DUSP4;TPH1;CREB1;EGR3;VGF;DUSP6;MAPK3
Reactome_2022	Signaling By NOTCH R-HSA-157118	12/203	2.229222e-05	2.880572e-04	0	0	4.739453e+00	5.076557e+01	NOTCH3;HDAC5;PRKCI;TLE1;CREB1;WWC1;AKT1;ATP2A2;PSEN1;ARRB2;HDAC9;HDAC6
Reactome_2022	Acetylcholine Binding And Downstream Events R-HSA-181431	4/14	2.965423e-05	3.772931e-04	0	0	2.954157e+01	3.079977e+02	CHRNA2;CHRNB3;CHRNA4;CHRNA6
Reactome_2022	Heme Signaling R-HSA-9707616	6/45	3.060967e-05	3.835485e-04	0	0	1.143106e+01	1.188167e+02	CREB1;RORA;NR1D1;BMAL1;CLOCK;NPAS2
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	15/318	3.136900e-05	3.871964e-04	0	0	3.756575e+00	3.895452e+01	DUSP4;CAMK2A;NRG1;ARRB2;GRIN2B;DUSP6;FGF17;IL6;ARTN;FGF20;NCAM1;IL6R;FGFR2;FGFR1;MAPK3
Reactome_2022	PLC Beta Mediated Events R-HSA-112043	6/47	3.944836e-05	4.797617e-04	0	0	1.087234e+01	1.102512e+02	CREB1;PDE1B;CAMK2A;ADCY8;ADCY7;ADCY5
Reactome_2022	MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282	5/30	4.753203e-05	5.640575e-04	0	0	1.481504e+01	1.474705e+02	DUSP4;MAPK8;CREB1;DUSP6;MAPK3
Reactome_2022	Activation Of TRKA Receptors R-HSA-187015	3/6	4.774369e-05	5.640575e-04	0	0	7.360448e+01	7.323398e+02	ADCYAP1;NTRK2;NGF
Reactome_2022	NRIF Signals Cell Death From Nucleus R-HSA-205043	4/16	5.277628e-05	6.147322e-04	0	0	2.461548e+01	2.424489e+02	NGFR;MAPK8;PSEN1;NGF
Reactome_2022	G-protein Mediated Events R-HSA-112040	6/52	7.067798e-05	8.118151e-04	0	0	9.688105e+00	9.259287e+01	CREB1;PDE1B;CAMK2A;ADCY8;ADCY7;ADCY5
Reactome_2022	Generic Transcription Pathway R-HSA-212436	33/1190	7.521017e-05	8.520385e-04	0	0	2.225678e+00	2.113331e+01	NOTCH3;GSK3B;HDAC5;MRE11;CAMK2A;RORA;BRCA1;NR3C1;HDAC9;HDAC6;SLC6A4;NR3C2;MED12;ATXN3;GRIN2A;NPY;AKT1;MAPK3;TGFB1;CDKN2A;GAD1;OPRK1;NR1D1;OPRM1;GRIN2B;ESR1;VEGFA;POMC;IL6;CREB1;ARTN;CRH;FKBP5
Reactome_2022	Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	4/18	8.685826e-05	9.577571e-04	0	0	2.109684e+01	1.972815e+02	SNAP25;MAOA;CPLX1;SLC18A2
Reactome_2022	Serotonin Neurotransmitter Release Cycle R-HSA-181429	4/18	8.685826e-05	9.577571e-04	0	0	2.109684e+01	1.972815e+02	SNAP25;CPLX1;SYN1;SLC18A2
Reactome_2022	RAF/MAP Kinase Cascade R-HSA-5673001	13/271	8.923130e-05	9.709774e-04	0	0	3.802701e+00	3.545745e+01	DUSP4;CAMK2A;NRG1;ARRB2;GRIN2B;DUSP6;FGF17;ARTN;FGF20;NCAM1;FGFR2;FGFR1;MAPK3
Reactome_2022	PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	8/106	9.825685e-05	1.055304e-03	0	0	6.093272e+00	5.622826e+01	FGF17;FGF20;AKT1;NRG1;ESR1;FGFR2;FGFR1;MAPK3
Reactome_2022	GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590	4/19	1.088523e-04	1.139504e-03	0	0	1.968939e+01	1.796759e+02	SNAP25;GAD1;SLC6A1;CPLX1
Reactome_2022	PKA-mediated Phosphorylation Of CREB R-HSA-111931	4/19	1.088523e-04	1.139504e-03	0	0	1.968939e+01	1.796759e+02	CREB1;ADCY8;ADCY7;ADCY5
Reactome_2022	Programmed Cell Death R-HSA-5357801	11/208	1.326355e-04	1.371119e-03	0	0	4.194690e+00	3.744979e+01	MED12;IL1A;MAPK8;PPP3CC;CDKN2A;IL1B;STAT3;IL18;BCL2;AKT1;MAPK3
Reactome_2022	Negative Regulation Of PI3K/AKT Network R-HSA-199418	8/113	1.536987e-04	1.569245e-03	0	0	5.685026e+00	4.991746e+01	FGF17;FGF20;AKT1;NRG1;ESR1;FGFR2;FGFR1;MAPK3
Reactome_2022	Synaptic Adhesion-Like Molecules R-HSA-8849932	4/21	1.645325e-04	1.659370e-03	0	0	1.737123e+01	1.513451e+02	GRIA1;GRIN2A;GRIN2B;GRIA3
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	12/254	1.911683e-04	1.870894e-03	0	0	3.730878e+00	3.194511e+01	APP;TGFB1;TTR;DGKB;AKT1;GNB3;IGF1;ARRB2;ADRA2A;VEGFA;MAPK3;SOD1
Reactome_2022	Protein-protein Interactions At Synapses R-HSA-6794362	7/88	1.933943e-04	1.870894e-03	0	0	6.431725e+00	5.499626e+01	GRIA1;GRIN2A;HOMER1;NRXN1;GRIN2B;GRM1;GRIA3
